stature_cm,weight_kg,chest_circumference,buttock_circumference,waist_circumference,thigh_circumference,ankle_circumference,biacromial_breadth,knee_height_sitting,calf_circumference,arm_circumference_flexed
171.1,88.8,106.2,111.7,100.3,71.5,21.9,38.3,55.0,36.8,34.2
164.1,66.5,92.1,98.0,78.0,61.8,22.6,36.7,52.6,39.9,31.1
149.4,58.0,96.3,101.5,100.3,58.3,18.2,35.0,47.6,33.3,28.3
167.2,66.5,102.9,98.5,86.3,57.3,20.1,37.3,52.3,33.9,28.3
161.6,64.9,88.4,103.0,85.6,59.9,22.0,37.7,50.5,35.4,28.0
158.5,67.3,98.3,102.2,90.2,61.2,21.2,36.5,51.3,37.0,32.6
161.2,74.4,106.5,107.5,101.0,64.8,20.5,33.7,51.8,36.4,35.3
166.3,57.6,86.9,98.2,75.9,54.5,20.2,36.2,52.7,36.0,27.1
165.6,73.5,100.4,109.3,89.3,64.8,22.5,37.4,51.2,40.0,31.2
159.8,63.6,94.0,103.9,84.4,62.0,19.8,34.2,49.7,34.6,31.5
154.5,43.2,77.0,85.1,66.5,48.1,17.9,34.2,49.1,30.2,25.2
163.4,74.7,107.2,108.3,93.0,65.2,22.8,36.3,50.2,39.4,32.2
170.4,66.9,97.1,99.1,80.7,61.0,20.5,39.2,54.9,34.2,30.0
166.4,82.6,110.0,111.1,95.7,64.2,23.8,37.5,52.4,40.8,33.7
152.2,57.8,87.3,101.5,86.8,61.2,19.6,35.6,47.1,34.3,30.8
164.6,63.7,90.7,101.3,78.2,61.4,21.4,37.2,50.9,37.2,28.1
155.7,75.8,101.9,106.0,96.6,63.8,23.3,35.8,48.6,40.8,34.0
162.5,59.4,95.0,102.4,77.8,58.8,20.7,35.7,49.3,35.0,26.5
167.1,87.2,114.3,112.0,98.0,68.9,22.9,35.1,56.2,42.7,35.1
153.5,69.3,97.0,108.3,85.0,65.7,21.7,36.5,50.0,39.9,32.0
159.1,50.0,90.3,88.6,67.0,51.6,21.0,36.6,48.3,34.7,25.0
156.7,56.7,91.6,96.1,74.5,56.0,21.7,35.0,48.2,36.9,29.8
154.0,58.9,86.8,102.6,82.6,61.1,20.2,36.2,49.0,35.3,31.1
157.3,64.0,98.7,97.2,86.0,60.5,19.8,34.1,47.7,33.9,30.6
163.7,68.3,94.2,102.9,79.7,64.1,21.0,36.1,52.6,36.5,31.7
160.4,56.6,90.8,94.3,70.6,55.2,21.1,34.4,48.7,36.4,26.8
174.0,63.2,88.1,94.5,73.0,54.4,21.4,36.5,55.8,36.1,28.6
156.3,59.1,88.2,93.9,74.3,60.2,21.1,34.5,50.5,37.9,29.6
177.3,76.0,90.7,108.1,80.5,65.0,23.0,40.2,56.7,40.5,30.0
167.2,66.4,96.6,100.2,91.2,60.8,21.4,37.5,54.0,34.6,30.8
156.4,65.8,93.1,104.4,85.3,64.0,21.5,34.3,48.0,36.7,32.0
160.0,71.0,96.8,108.1,84.7,65.6,23.4,37.3,50.6,39.8,32.7
158.6,55.1,83.0,94.7,72.6,58.8,20.2,37.1,48.7,35.9,25.8
156.6,59.3,88.3,98.4,79.5,58.7,22.4,35.4,49.9,35.2,30.5
168.3,66.1,95.9,97.1,83.7,58.8,22.3,35.9,52.6,39.3,30.2
161.3,65.8,91.0,105.7,81.6,63.3,22.1,35.4,49.4,40.7,31.2
157.2,63.4,94.0,102.3,81.4,58.7,21.5,35.8,48.7,35.8,29.7
158.4,48.0,86.9,87.1,69.3,49.4,19.3,35.0,47.7,31.8,24.0
170.6,66.0,90.0,100.5,79.8,58.6,21.2,38.5,53.5,37.5,28.0
162.0,60.1,88.7,97.8,80.7,58.6,19.7,37.5,49.2,34.0,29.3
164.0,54.6,80.7,94.3,77.8,57.1,18.7,36.2,52.0,29.7,27.7
171.1,116.6,126.6,126.1,130.5,78.8,23.0,38.1,56.1,42.7,40.5
164.1,79.3,104.2,108.0,91.9,67.8,22.4,38.3,52.8,39.3,33.9
156.7,45.4,79.1,85.3,61.1,47.8,18.8,34.3,47.6,32.7,25.0
162.9,49.9,81.4,86.7,69.8,50.6,18.8,37.6,51.8,31.0,25.8
147.9,35.8,69.5,79.8,61.5,46.5,17.3,34.2,43.6,28.2,21.6
166.3,70.0,91.2,103.7,85.9,63.8,21.9,38.6,53.6,37.6,30.6
174.9,77.0,93.4,108.9,88.7,67.4,21.5,37.3,60.2,38.9,31.8
159.2,64.9,98.4,99.8,91.1,56.5,21.0,36.5,49.0,35.7,30.9
159.1,55.0,88.7,93.2,73.3,53.6,21.3,37.2,49.3,35.8,26.6
171.0,87.5,108.1,109.5,97.9,66.5,23.3,38.9,56.6,40.0,36.5
168.4,76.8,101.2,105.7,96.8,61.1,21.7,38.8,54.9,38.8,31.9
162.5,76.3,101.8,109.0,94.1,65.6,22.2,38.0,53.7,39.5,31.7
166.6,65.0,93.5,98.5,73.2,58.6,21.3,38.3,52.0,37.2,28.5
157.6,55.5,89.6,93.3,76.0,55.0,20.0,35.5,47.7,32.9,29.4
168.5,75.5,103.6,108.2,90.5,64.1,23.0,35.8,52.7,39.2,31.8
162.9,54.8,85.0,96.4,71.5,55.7,19.5,38.2,49.3,34.8,24.6
163.7,70.5,92.6,105.1,87.8,65.1,21.2,33.8,52.3,38.6,32.3
159.7,54.8,88.8,94.2,78.8,57.3,21.0,34.9,47.7,34.3,25.9
167.6,76.3,96.7,106.3,90.3,64.3,22.8,39.4,51.7,40.6,30.8
167.2,78.4,102.6,103.6,87.0,65.6,22.7,36.6,52.2,41.2,34.2
170.7,69.8,92.0,106.5,84.8,64.5,20.8,38.2,53.9,38.4,30.7
164.9,65.0,87.9,102.7,82.5,62.9,23.3,35.6,50.8,39.1,31.5
161.5,79.4,97.2,118.1,95.5,71.2,24.6,35.4,50.6,41.5,32.2
162.9,89.7,115.7,113.0,110.5,69.4,23.1,37.2,53.4,39.4,34.9
161.5,52.5,85.0,92.8,78.5,51.8,19.2,38.2,49.0,31.0,25.5
153.7,77.2,97.6,113.4,97.2,70.2,22.0,36.4,48.0,39.6,36.0
166.3,65.7,89.9,98.9,79.3,60.3,22.4,38.5,51.1,37.5,27.5
158.2,53.7,88.8,94.2,79.8,57.2,18.8,36.0,49.2,31.7,25.7
149.9,66.7,101.0,106.7,95.5,62.7,22.0,34.2,46.2,39.7,30.7
177.1,83.3,101.0,111.2,92.0,68.5,22.2,39.3,56.1,37.9,32.0
154.5,59.9,96.7,96.1,85.5,56.3,19.5,36.8,46.9,33.5,29.4
160.3,64.9,97.5,99.4,91.4,60.4,20.2,35.3,49.2,36.1,31.1
158.0,78.8,106.6,110.5,93.8,67.5,22.5,35.4,49.5,41.6,35.8
160.8,75.2,106.2,101.6,96.0,64.0,21.5,34.2,50.8,43.0,32.3
156.1,64.3,94.1,100.0,90.0,63.1,19.3,35.4,47.7,34.3,30.5
164.2,61.3,88.0,96.5,78.0,58.0,21.7,35.7,50.2,38.7,28.0
160.0,84.7,102.7,116.5,93.5,74.5,23.9,37.7,49.5,42.5,35.2
159.1,68.7,95.3,107.7,89.0,64.2,21.0,37.2,50.1,37.5,30.7
169.7,69.7,99.7,98.8,82.1,59.8,22.6,38.4,52.9,37.9,30.1
169.1,60.2,87.0,96.5,79.3,55.5,19.6,39.2,51.5,33.5,27.0
156.3,63.1,95.6,106.8,77.5,63.5,21.8,36.7,48.3,35.9,28.3
159.8,95.2,115.2,121.0,103.4,75.8,22.5,36.7,49.7,45.3,36.5
163.1,51.3,79.5,91.4,66.4,52.0,20.7,32.4,49.9,33.2,26.0
164.8,69.4,93.7,105.0,90.7,60.6,21.7,36.8,51.1,37.4,31.9
149.6,50.9,82.6,90.0,76.8,54.8,19.6,34.9,47.0,35.0,27.6
152.2,52.0,87.8,91.5,67.2,55.0,20.3,33.2,47.7,34.2,27.0
176.9,88.9,104.7,111.5,96.5,69.5,20.3,39.9,58.2,38.9,35.4
176.1,78.5,90.0,106.9,78.4,66.4,21.7,39.0,58.8,37.5,30.1
161.8,67.8,97.6,107.2,90.3,64.5,20.2,38.0,51.1,35.5,29.8
161.2,64.4,91.2,100.7,84.1,58.4,21.1,37.6,50.8,35.1,30.0
165.3,65.7,94.0,99.9,87.0,57.1,21.1,37.8,51.7,37.7,29.4
159.8,66.1,95.5,106.3,85.2,65.1,20.5,34.0,51.7,36.5,29.6
177.0,92.5,113.0,114.5,99.3,69.1,23.7,36.7,54.4,41.3,35.6
156.6,61.1,100.1,98.1,86.6,58.8,19.0,35.4,48.3,35.0,29.8
166.8,61.1,96.1,97.5,75.7,53.9,21.1,35.4,51.8,36.3,29.3
161.4,79.7,97.3,114.3,90.7,71.2,24.7,37.8,54.6,44.5,32.0
167.3,68.2,102.1,96.7,85.3,58.3,20.8,39.3,52.2,34.3,29.9
158.8,48.9,84.0,87.5,77.9,51.4,18.2,35.5,48.8,30.5,25.5
153.4,66.9,105.3,99.2,92.6,61.5,21.0,35.7,49.6,35.9,29.1
149.0,61.7,88.8,102.3,82.5,63.4,20.5,36.2,49.3,36.2,31.8
161.1,70.6,95.5,105.6,93.8,65.0,21.1,37.3,49.1,37.3,33.6
159.9,61.1,90.9,94.9,75.5,58.6,21.0,36.7,50.7,38.6,31.1
164.5,66.2,100.1,99.6,86.7,56.3,22.3,38.2,51.4,35.2,31.4
157.1,53.2,91.0,92.5,78.4,55.5,18.3,32.9,46.9,33.3,26.6
165.7,61.6,93.3,95.8,75.3,57.0,20.5,36.6,52.3,35.6,27.8
164.1,73.7,97.4,109.4,91.4,67.4,22.5,36.1,50.2,38.2,30.8
171.0,65.7,94.7,103.9,82.6,59.5,22.2,32.3,51.3,34.4,28.6
167.4,67.1,98.6,104.0,87.5,61.0,21.0,40.0,51.4,36.8,29.3
156.1,83.1,118.0,112.9,109.5,68.1,21.5,36.2,49.4,37.5,37.0
166.4,86.6,110.0,117.9,107.6,69.5,21.0,35.9,53.7,38.9,33.8
174.3,105.4,110.1,127.5,108.7,77.9,23.8,36.0,56.0,45.0,39.6
168.1,92.0,108.0,117.0,101.1,74.2,22.5,40.4,54.1,40.5,38.1
149.8,61.7,91.3,103.2,93.1,64.7,18.9,33.2,47.6,37.2,32.0
159.5,77.2,102.6,110.5,88.8,67.8,21.0,36.7,50.2,38.5,35.1
177.1,77.7,104.7,108.3,97.1,64.9,21.2,36.4,55.4,36.4,30.0
158.5,80.2,111.3,110.5,101.5,67.9,21.3,38.9,51.6,37.3,34.8
181.9,95.3,108.0,122.3,99.5,75.0,21.7,41.3,59.4,39.0,36.7
168.3,87.0,109.4,118.5,106.7,73.5,22.0,34.7,51.8,38.6,36.4
168.6,73.0,97.4,106.6,85.3,62.4,20.5,35.5,51.9,37.5,29.8
170.3,87.7,109.6,114.2,93.7,70.9,23.7,35.7,51.3,41.4,35.5
170.7,82.3,97.6,112.2,96.7,68.9,22.9,39.9,54.9,38.1,33.8
167.8,83.1,107.8,107.8,111.2,63.6,21.0,39.3,55.2,37.8,34.5
164.6,59.9,88.6,96.1,70.0,56.8,20.2,35.5,52.6,33.9,30.6
167.6,72.5,96.2,107.4,90.7,63.9,22.1,37.6,54.5,36.9,31.3
170.3,63.0,87.2,100.6,81.0,63.6,19.4,37.0,54.5,32.8,26.7
160.9,62.3,90.1,102.5,90.0,61.9,19.6,33.9,51.0,33.9,32.8
163.6,82.1,110.0,113.2,93.5,71.1,21.4,37.6,52.7,40.8,34.7
162.5,62.4,91.0,98.2,85.8,58.5,20.2,36.2,51.5,34.4,28.9
161.5,56.7,88.3,99.8,79.0,59.1,19.2,36.9,50.6,34.0,27.8
160.3,67.5,106.0,104.9,96.0,60.0,20.5,37.1,49.6,36.0,29.9
164.1,62.3,84.6,99.3,77.8,61.5,19.2,35.4,53.0,34.3,28.3
169.7,64.4,92.0,95.6,79.1,56.0,20.5,39.7,54.1,35.4,29.8
157.1,62.6,92.6,100.5,83.8,59.6,18.9,34.0,48.0,36.7,28.4
154.8,71.3,94.6,109.7,84.5,70.3,21.7,34.5,49.6,40.3,34.5
163.3,63.0,89.9,99.2,79.9,59.9,20.5,36.7,51.1,34.8,28.8
166.7,82.0,103.2,110.2,92.2,66.5,23.8,39.2,52.2,39.9,32.5
158.4,76.2,104.3,106.9,95.6,65.7,22.9,36.2,51.2,41.3,32.9
164.2,69.7,92.9,106.8,84.3,64.4,21.2,37.7,51.7,37.6,29.8
173.6,91.0,109.8,120.6,106.4,70.6,23.9,39.3,56.9,40.3,34.0
167.1,80.1,96.5,114.3,95.7,68.6,24.0,36.5,52.3,40.7,31.2
159.5,68.3,91.2,106.0,82.0,64.1,20.9,39.2,50.1,37.7,31.9
171.6,76.9,96.4,107.1,87.5,64.2,22.4,38.7,53.0,40.8,31.3
157.4,60.1,87.9,97.1,76.8,60.3,21.6,35.0,49.3,37.3,29.0
161.0,82.1,105.4,113.4,107.3,67.3,22.8,34.5,51.1,40.9,34.2
164.3,84.2,94.7,116.0,91.3,70.1,21.9,35.7,51.8,46.0,33.4
169.7,79.1,99.2,108.3,95.9,66.8,23.0,38.4,51.6,38.1,33.3
150.1,57.5,94.1,98.0,84.0,58.0,20.0,34.2,45.4,32.5,27.6
163.2,56.8,88.4,93.5,78.7,54.8,20.5,34.0,51.7,34.4,28.0
165.4,72.0,101.5,103.6,89.3,62.0,21.0,39.0,52.7,36.4,30.2
157.1,52.1,78.7,95.1,70.6,57.9,19.9,36.1,47.4,35.6,26.0
159.6,68.9,103.1,99.3,85.0,60.3,21.0,35.6,50.6,38.1,30.8
158.9,65.2,88.1,101.6,79.6,62.9,23.0,34.5,50.1,38.4,32.1
165.0,82.7,113.1,110.0,101.0,67.0,22.5,35.4,51.3,40.5,34.8
161.1,66.2,92.7,100.8,91.0,56.4,23.2,37.7,49.1,38.7,31.4
163.2,71.5,97.1,109.0,101.3,61.3,20.2,35.1,50.8,34.9,31.4
172.9,97.3,122.0,119.4,104.6,74.8,22.5,37.1,54.3,42.6,35.6
153.3,45.0,80.0,85.0,65.0,51.4,17.9,35.5,49.3,31.5,25.2
161.1,50.4,79.3,88.4,72.0,52.2,20.2,35.5,49.8,33.5,25.2
165.0,57.7,84.8,94.8,74.7,57.8,19.5,37.0,52.2,33.8,25.4
147.3,56.2,93.2,94.9,86.7,57.3,19.4,33.2,46.2,33.6,29.3
170.0,72.8,94.1,101.6,81.0,63.0,22.2,39.8,53.7,37.1,32.0
169.2,72.2,94.0,109.1,80.7,63.8,23.8,39.9,54.4,38.9,29.4
161.1,56.0,82.6,94.7,73.8,54.3,20.7,35.3,50.9,35.3,28.0
173.4,82.4,99.0,110.6,92.0,68.2,23.0,38.6,55.1,40.8,33.5
169.2,82.5,104.7,109.6,91.8,66.6,23.8,39.4,55.6,41.1,32.5
164.7,99.5,107.1,125.7,109.3,78.2,24.2,39.8,55.7,45.2,42.4
159.9,98.8,122.2,121.0,114.0,72.0,23.6,35.9,50.7,42.9,38.8
161.4,81.5,110.2,107.4,101.7,67.5,22.9,36.0,51.7,37.5,35.3
154.9,72.3,95.0,114.0,94.5,69.8,20.8,32.3,50.4,38.0,33.4
163.4,73.6,95.7,108.5,86.8,65.9,21.7,40.5,50.2,39.3,34.4
176.0,69.8,95.1,102.2,80.5,59.1,22.5,37.1,54.7,39.5,30.5
168.3,76.6,102.6,104.8,94.4,61.8,22.7,38.4,52.0,38.8,29.6
161.8,65.1,90.0,106.6,81.4,64.6,20.3,36.6,50.8,36.9,30.8
156.5,51.8,80.0,91.7,73.5,55.3,20.6,33.4,48.9,32.4,27.6
159.2,54.9,86.8,93.1,81.4,54.3,19.6,34.9,49.8,34.0,27.8
163.6,57.6,86.2,94.5,78.7,54.5,20.5,39.3,50.8,33.5,26.6
153.8,58.3,91.4,95.6,80.8,60.2,21.7,35.4,47.9,35.8,29.0
164.8,67.0,88.3,103.6,82.2,64.7,21.8,35.2,51.8,39.2,29.5
164.5,63.1,93.6,101.4,80.1,61.9,19.0,35.9,51.1,35.3,29.0
162.3,62.7,88.0,98.5,84.2,56.6,22.2,37.1,50.0,37.7,29.4
161.1,67.6,94.1,101.5,84.4,61.7,23.7,37.0,51.7,39.0,30.8
160.2,53.4,87.2,95.8,74.7,54.9,20.5,35.3,50.0,31.5,27.0
167.0,74.8,100.8,111.9,87.3,66.6,21.8,38.3,51.7,38.3,31.5
164.3,64.4,91.5,96.4,75.7,60.2,21.7,35.2,51.0,36.8,30.9
162.8,67.7,97.9,100.2,85.4,59.8,21.1,36.2,51.7,38.3,32.9
157.5,62.0,90.4,99.8,77.8,59.3,22.0,36.5,49.7,38.0,28.4
161.3,53.6,83.4,95.4,71.3,53.9,20.4,36.2,49.0,34.3,26.8
159.8,59.9,86.8,100.8,77.1,61.5,22.0,35.8,51.4,37.0,29.1
161.0,64.4,89.8,98.8,85.7,61.2,21.0,36.9,49.4,36.4,30.6
159.7,53.6,82.2,95.5,73.9,57.8,20.5,33.3,51.0,35.2,26.6
159.0,88.2,108.6,115.3,97.2,72.8,22.5,38.0,50.3,41.7,37.9
168.8,64.6,93.0,98.9,84.0,58.1,19.0,38.6,55.8,33.2,30.0
150.2,66.2,93.6,99.9,87.8,62.8,20.8,38.3,47.2,37.1,33.3
159.3,69.8,91.5,107.2,78.8,66.4,22.5,38.3,50.8,37.0,30.8
160.7,67.7,103.6,105.6,89.5,64.1,19.3,35.5,50.1,36.3,30.3
162.5,58.6,88.1,93.5,74.0,52.6,20.0,34.1,48.5,36.0,29.0
152.5,52.6,88.6,90.7,76.7,54.6,20.8,34.2,45.7,34.0,26.0
156.3,56.4,89.4,93.9,79.7,56.8,21.0,33.7,49.3,36.8,26.8
173.4,76.5,92.3,112.6,84.0,69.4,21.6,37.6,54.7,40.7,30.0
173.4,87.1,99.6,109.3,94.7,70.6,22.3,39.5,55.7,40.1,37.0
172.8,68.2,92.0,100.8,81.2,59.5,20.2,38.3,54.4,37.5,27.5
166.1,62.9,89.3,102.1,85.6,60.7,20.1,35.5,52.0,35.6,29.0
170.3,56.8,87.2,96.9,73.3,55.7,21.7,38.0,52.7,33.3,25.5
170.2,68.0,97.1,102.0,85.7,59.6,21.4,32.9,53.4,36.6,28.9
177.2,66.9,91.1,99.0,78.2,57.8,21.3,39.5,54.5,36.3,27.5
162.6,71.2,92.8,108.5,91.8,65.9,21.2,37.3,51.5,41.9,31.0
166.1,78.1,99.9,111.0,87.5,67.3,22.0,36.6,51.5,38.5,30.9
154.9,67.5,96.6,102.1,83.5,64.0,19.3,35.3,49.2,38.0,31.6
163.4,66.3,93.8,101.9,79.5,62.5,21.5,36.6,53.2,36.9,31.7
166.1,79.3,101.6,107.7,96.7,64.2,21.6,36.6,51.3,37.3,32.8
156.4,60.4,94.6,96.2,90.2,60.3,21.2,34.7,49.8,34.8,31.1
166.4,73.2,107.5,105.9,90.2,62.4,20.5,34.9,52.3,36.0,28.6
155.3,71.2,104.4,104.3,98.6,61.5,21.5,34.4,46.5,36.2,33.0
170.0,72.2,90.9,108.5,84.0,67.2,21.3,38.3,55.7,37.9,31.2
154.2,61.0,92.6,98.8,82.7,58.0,19.2,35.8,49.2,34.8,30.1
174.3,81.7,98.7,112.8,97.5,68.2,21.0,38.2,55.0,36.3,32.9
162.3,79.9,98.0,110.6,90.5,70.3,21.6,39.6,53.3,44.5,35.7
159.0,60.2,84.5,100.7,77.0,62.1,19.7,35.9,52.3,34.8,29.6
160.4,58.4,88.2,97.3,73.7,58.0,20.8,38.0,49.6,36.3,28.6
162.7,60.1,87.2,98.1,75.2,57.6,20.5,36.0,51.9,34.1,29.3
171.8,83.4,101.4,109.2,91.8,66.8,20.8,40.0,53.2,39.8,32.1
170.5,97.3,117.3,117.9,95.7,71.5,23.9,38.2,54.7,41.0,36.5
156.1,55.7,85.7,92.9,68.6,57.2,20.1,35.3,46.9,36.5,29.5
166.1,55.3,80.3,89.7,78.2,52.5,18.6,37.6,54.5,32.1,27.9
162.0,52.6,84.1,87.0,70.0,52.0,19.7,35.7,51.1,35.8,26.6
166.0,61.4,85.7,98.3,69.0,60.2,22.2,35.3,55.7,37.0,27.6
169.7,89.4,108.3,114.0,103.4,70.0,22.7,37.7,55.6,41.3,31.2
169.9,89.3,106.6,114.4,99.0,70.1,22.5,39.8,54.7,40.2,36.0
174.0,70.2,90.1,106.1,80.0,62.1,22.6,38.7,53.7,36.9,31.4
170.1,73.8,103.0,105.8,87.9,62.8,22.2,36.3,53.4,38.4,32.3
170.7,60.1,90.0,92.6,72.7,54.5,20.0,37.3,53.8,33.5,28.0
156.0,78.2,99.8,114.8,99.1,70.2,21.6,35.3,50.1,40.9,34.0
148.3,44.2,78.0,87.1,64.7,51.2,18.2,33.0,45.0,30.2,24.8
158.7,47.6,80.2,87.4,67.8,48.9,21.0,36.8,51.5,33.2,24.7
157.9,64.2,90.7,103.3,84.6,64.9,19.3,35.6,50.9,35.8,30.5
165.9,73.7,94.0,105.5,85.0,64.3,22.3,36.3,51.0,41.8,31.3
168.4,77.6,97.2,113.2,85.1,71.2,21.1,37.7,54.6,38.5,32.4
159.3,62.0,90.0,101.9,77.0,59.0,22.0,37.6,49.5,38.5,31.4
158.9,64.6,95.3,98.6,84.3,60.7,21.5,36.8,50.9,37.5,28.8
168.3,69.7,94.5,103.5,85.6,61.3,22.1,38.0,52.7,37.9,31.0
170.4,72.4,95.3,105.0,79.5,60.0,22.1,38.1,52.8,37.0,31.1
173.6,69.7,102.2,97.5,88.3,56.3,19.8,37.9,53.6,36.6,30.6
163.3,62.0,92.7,98.6,76.8,57.8,21.0,40.1,52.9,36.0,28.3
172.4,88.4,101.3,116.9,85.7,68.5,23.2,38.6,57.6,44.3,34.1
148.7,71.2,100.1,110.4,98.2,70.1,20.2,34.6,48.0,37.8,36.7
156.0,68.4,101.8,96.0,91.5,55.9,21.0,35.7,48.4,40.1,31.1
156.1,62.3,97.8,100.0,92.0,59.3,20.2,34.0,50.8,34.9,29.5
161.8,61.4,93.0,101.0,81.6,58.9,19.3,34.7,50.2,33.7,28.3
160.4,55.1,93.0,94.3,66.7,54.9,21.0,35.2,49.5,37.3,27.1
165.8,112.1,114.1,134.1,119.8,86.8,21.7,38.6,54.7,46.1,40.9
165.8,74.9,97.0,110.5,88.2,65.8,21.8,37.9,50.5,40.2,31.9
159.1,70.9,95.6,108.1,87.0,66.7,21.9,34.8,50.4,38.5,32.7
163.8,58.8,87.2,96.9,78.0,53.9,21.0,35.4,50.6,34.7,29.4
175.1,87.6,100.3,115.2,101.6,70.6,21.2,36.8,55.6,36.4,33.2
158.7,59.7,85.7,99.8,75.3,59.0,20.6,35.4,49.8,35.6,28.1
154.0,68.0,104.4,101.9,93.7,63.1,20.8,36.7,48.5,37.4,31.0
157.6,70.7,100.9,107.3,94.6,68.3,21.8,35.7,49.3,38.0,32.1
173.7,68.6,92.0,103.4,74.5,59.7,23.3,39.9,54.5,38.6,27.7
157.3,62.4,90.1,99.9,82.6,61.2,20.3,38.4,49.5,37.4,31.3
162.2,61.0,90.3,95.3,80.5,58.6,20.2,38.1,50.6,35.2,29.3
158.8,58.2,89.1,96.3,77.3,58.7,20.1,36.5,49.4,35.9,27.3
154.8,48.9,84.3,86.3,62.4,50.4,19.8,35.5,46.5,33.5,25.5
166.2,69.6,93.8,102.9,86.5,62.8,22.5,38.7,52.3,39.5,29.1
171.8,79.5,97.6,107.6,89.5,64.7,24.1,37.8,56.3,41.1,31.7
151.9,60.0,88.5,104.2,80.5,62.4,20.5,36.5,46.3,36.4,28.0
157.3,64.0,95.0,98.6,82.6,60.1,21.5,35.2,50.7,39.4,31.1
156.6,71.2,93.2,108.5,88.3,66.8,21.3,34.4,47.7,41.7,35.0
152.9,47.5,82.0,87.1,69.6,53.3,18.4,33.9,47.1,31.5,24.8
158.5,73.5,90.9,110.1,82.0,69.1,22.4,36.7,48.6,43.6,32.4
161.1,54.6,89.3,86.9,73.0,50.5,21.5,37.7,50.0,35.9,29.5
161.0,56.2,92.5,94.0,77.0,56.8,19.1,35.4,49.2,34.5,27.2
154.1,58.2,94.7,96.6,83.0,58.3,21.5,35.8,48.2,35.1,28.1
176.6,81.2,99.9,109.4,87.0,67.9,22.3,42.0,58.3,38.1,32.0
162.6,51.8,83.8,90.0,73.8,51.2,18.9,37.5,50.5,33.5,26.4
164.4,52.3,85.2,89.6,70.6,52.5,19.2,33.3,50.3,33.9,26.5
167.9,75.6,102.3,102.3,86.5,63.5,22.1,38.3,53.5,38.5,32.7
174.3,67.4,91.2,104.5,81.2,62.3,20.2,36.7,54.8,34.4,28.4
165.8,55.2,82.5,94.2,67.0,53.0,22.4,36.4,51.6,34.3,26.0
161.0,69.0,103.1,101.5,90.0,58.7,22.1,36.9,49.0,37.9,31.4
167.5,63.6,89.3,100.1,84.0,58.7,21.8,35.5,52.1,34.7,26.3
163.7,64.1,95.1,103.7,78.4,60.7,21.4,36.6,51.0,36.6,30.5
162.8,70.1,93.4,106.2,93.3,63.9,21.5,37.8,50.0,38.0,31.2
164.5,79.3,100.4,109.6,97.8,67.0,22.8,36.2,50.7,41.9,34.3
159.5,66.0,95.7,104.1,88.3,63.6,20.4,35.6,48.6,35.6,32.0
173.1,93.1,111.7,117.0,103.2,73.2,24.2,36.8,54.8,41.2,34.5
156.7,66.1,96.0,103.2,91.2,61.7,20.8,35.9,50.3,36.9,30.5
162.8,51.0,78.0,92.5,67.2,53.0,18.8,36.0,49.9,33.3,25.1
168.8,68.6,91.6,103.0,87.7,62.3,22.5,38.1,52.4,36.3,29.8
170.6,83.9,106.3,116.0,93.2,69.1,19.9,33.0,53.2,40.8,34.4
154.3,65.2,89.3,102.8,84.0,63.6,20.7,37.2,48.5,38.2,33.4
166.5,92.0,110.2,117.8,103.2,70.5,21.1,37.1,53.3,39.3,37.0
169.0,66.7,90.0,103.5,78.3,63.1,22.5,38.2,51.8,37.2,30.6
147.1,46.4,82.3,87.5,66.8,54.0,19.8,33.2,45.3,33.9,26.9
161.6,62.7,94.3,100.8,88.2,58.9,21.6,34.2,50.7,35.9,29.7
175.3,59.3,90.1,92.6,72.7,53.9,19.7,36.3,55.0,32.8,25.7
162.6,50.8,79.5,91.9,69.8,53.7,20.4,37.0,49.5,34.2,25.3
169.8,72.7,94.4,104.2,86.6,60.3,23.2,38.7,52.0,42.8,31.7
154.5,58.3,97.0,93.2,77.7,54.7,20.5,35.1,45.7,33.8,28.0
175.9,66.9,94.2,102.3,78.5,60.3,21.7,37.7,53.1,36.1,29.7
173.2,84.2,104.1,113.2,105.5,68.3,22.0,36.9,56.7,43.0,32.5
158.7,60.1,88.4,97.8,83.0,60.0,19.2,38.7,49.3,34.5,29.9
160.5,60.9,92.0,99.3,77.3,58.6,19.9,37.0,49.2,33.7,28.5
153.0,68.7,94.3,103.2,87.2,63.8,22.2,35.0,47.8,39.1,33.3
159.8,54.9,88.7,95.8,71.5,54.9,19.7,31.7,47.5,34.3,25.6
152.4,45.2,82.6,89.5,67.4,52.4,20.0,29.6,48.3,33.0,24.4
168.3,83.5,105.5,109.5,106.6,64.3,22.6,38.2,52.5,38.9,33.8
157.7,64.1,90.1,95.6,82.2,59.8,22.0,35.8,51.3,38.8,29.4
158.3,58.8,90.6,99.1,74.9,57.4,21.0,37.7,47.8,35.1,27.0
158.2,56.3,87.8,93.8,75.0,56.9,20.6,36.3,47.6,34.4,29.5
156.9,70.2,101.6,101.1,89.5,62.1,21.4,36.8,48.9,38.8,36.0
165.1,77.9,101.5,107.1,87.6,67.5,21.8,39.4,54.5,40.5,32.4
146.3,62.6,99.8,93.8,90.2,59.5,22.6,34.5,46.0,39.8,31.0
165.9,99.2,119.8,120.0,111.3,75.5,25.4,37.0,53.4,42.2,37.0
159.6,62.6,88.3,101.9,78.4,59.2,20.4,34.0,50.2,37.0,32.2
160.0,71.3,105.0,105.9,90.3,63.2,22.0,37.8,48.6,37.3,31.1
