Stature,Weight,BMI,Shoulder Breadth,Armscye Circumference,"Hip Breadth, Sitting","Hip Circumference, Maximum","Waist Circumference, Pref",Chest Circumference,Thigh Circumference,Ankle Circumference,Crotch Height,Knee Height,Arm Length (Spine to Wrist),Triceps Skinfold,Subscapular Skinfold,SH/S,Waist/Hip,Chest/Waist
1581,53.06,21.22772759,397,342,351.0,926.0,660.0,843,539,229,724.0,488,746,18.5,11.0,0.519924099,0.712742981,1.277272727
1586,50.34,20.01275346,379,335,343.0,918.0,641.0,811,535,223,728.0,487,746,18.0,15.0,0.527112232,0.698257081,1.265210608
1581,72.79,29.12111367,445,402,393.0,1049.0,882.0,1064,604,244,682.0,472,734,20.0,28.5,0.52688172,0.840800763,1.206349206
1769,105.9,33.84077452,514,510,431.0,1224.0,1079.0,1250,669,261,793.0,559,846,26.5,33.0,0.522328999,0.881535948,1.158480074
1675,61.9,22.06282023,437,375,374.0,989.0,718.0,903,565,242,808.0,528,788,12.5,12.0,0.505074627,0.725985844,1.257660167
1685,67.12,23.64025394,426,383,391.0,1029.0,763.0,911,598,236,764.0,518,781,33.0,20.0,0.526409496,0.741496599,1.193971166
1629,49.89,18.8005838,398,345,376.0,960.0,725.0,839,520,221,779.0,503,764,14.0,10.0,0.504604052,0.755208333,1.157241379
1529,59.86,25.60482086,414,380,394.0,1023.0,692.0,897,566,235,662.0,452,710,30.5,22.0,0.534336167,0.676441838,1.296242775
1545,42.18,17.67053131,346,305,341.0,882.0,614.0,778,450,230,710.0,471,698,19.0,9.0,0.524919094,0.696145125,1.267100977
1501,58.28,25.86772043,404,372,385.0,1032.0,692.0,941,600,221,675.0,459,695,35.5,31.0,0.53697535,0.670542636,1.35982659
1608,73.92,28.58840128,464,416,421.0,1093.0,927.0,1061,642,239,726.0,500,789,22.5,30.0,0.521766169,0.848124428,1.144552319
1567,58.05,23.64091226,399,347,388.0,1020.0,700.0,870,583,226,688.0,471,738,26.0,10.0,0.546904914,0.68627451,1.242857143
1638,89.8,33.46944739,466,443,437.0,1225.0,960.0,1137,705,265,708.0,511,766,28.0,25.5,0.54029304,0.783673469,1.184375
1633,65.99,24.74604275,436,397,368.0,1015.0,754.0,913,591,244,756.0,514,770,12.5,10.5,0.530924679,0.742857143,1.210875332
1659,61.45,22.32693537,408,355,362.0,967.0,692.0,893,547,252,759.0,517,774,19.5,10.0,0.530440024,0.715615305,1.290462428
1746,68.48,22.46338874,400,357,417.0,1075.0,724.0,864,654,255,855.0,563,821,29.0,12.5,0.490263459,0.673488372,1.193370166
1704,105.67,36.39255329,486,442,456.0,1206.0,1014.0,1232,774,276,818.0,550,828,35.5,44.5,0.517605634,0.84079602,1.214990138
1729,66.67,22.30182834,425,381,435.0,1071.0,710.0,915,588,243,773.0,535,815,30.5,15.5,0.529207634,0.662931839,1.288732394
1513,53.74,23.47576784,406,346,352.0,941.0,752.0,930,551,212,697.0,471,715,22.0,13.5,0.524785195,0.799149841,1.236702128
1776,60.09,19.05093438,423,354,367.0,960.0,679.0,830,540,231,849.0,538,846,19.5,15.0,0.518018018,0.707291667,1.222385862
1637,50.79,18.95312618,387,320,342.0,947.0,711.0,795,534,228,739.0,495,753,17.5,8.0,0.538179597,0.750791975,1.11814346
1619,141.72,54.06764407,595,575,502.0,1526.0,1385.0,1470,814,266,707.0,486,803,53.5,38.5,0.543545398,0.907601573,1.061371841
1727,69.84,23.41636913,410,368,404.0,1050.0,752.0,936,620,241,796.0,530,802,30.0,22.5,0.507817024,0.716190476,1.244680851
1653,65.31,23.90198539,422,382,384.0,1014.0,727.0,925,609,232,758.0,518,782,24.5,10.5,0.520266183,0.716962525,1.272352132
1620,86.17,32.83417162,474,456,374.0,1139.0,1073.0,1197,623,236,728.0,500,775,31.0,50.5,0.530246914,0.942054434,1.11556384
1657,67.8,24.69361524,423,384,399.0,1089.0,805.0,913,595,244,772.0,514,789,24.5,24.5,0.511164756,0.739210285,1.134161491
1654,76.64,28.01460386,447,382,423.0,1130.0,958.0,992,646,243,751.0,504,758,34.5,34.5,0.535066505,0.847787611,1.035490605
1552,50.57,20.99469258,379,332,370.0,971.0,648.0,827,565,217,684.0,460,704,17.5,11.0,0.548324742,0.667353244,1.276234568
1703,57.6,19.86063763,435,362,442.0,949.0,720.0,872,530,234,771.0,504,777,16.0,8.0,0.539635937,0.758693361,1.211111111
1683,72.11,25.45817477,409,372,417.0,1050.0,844.0,1001,607,241,807.0,539,811,22.5,17.5,0.507427213,0.803809524,1.186018957
1667,62.81,22.60255807,405,359,376.0,1031.0,681.0,857,596,249,761.0,518,762,18.5,13.5,0.519496101,0.660523763,1.258443465
1677,53.74,19.10871737,384,329,348.0,970.0,634.0,819,536,229,778.0,512,745,14.0,9.0,0.519976148,0.653608247,1.291798107
1685,69.39,24.43976789,445,379,385.0,1063.0,748.0,945,611,238,792.0,537,799,27.5,21.0,0.510979228,0.703668862,1.263368984
1595,85.26,33.5138216,441,426,443.0,1239.0,1049.0,1112,622,249,685.0,474,757,27.0,29.5,0.53354232,0.846650525,1.060057197
1597,48.53,19.02832056,396,338,349.0,926.0,715.0,830,509,237,751.0,488,756,16.5,10.5,0.52849092,0.772138229,1.160839161
1594,80.73,31.77300699,475,451,408.0,1186.0,994.0,1129,615,227,708.0,478,773,28.5,44.5,0.535759097,0.838111298,1.135814889
1728,55.78,18.68060914,413,354,379.0,963.0,656.0,848,559,239,802.0,523,803,27.5,14.5,0.521412037,0.681204569,1.292682927
1715,66.44,22.58922728,415,396,401.0,1045.0,764.0,907,572,243,797.0,548,810,31.0,16.5,0.510787172,0.731100478,1.187172775
1701,68.25,23.58815802,440,398,405.0,1055.0,761.0,965,594,240,741.0,518,790,23.5,15.0,0.537330982,0.721327014,1.268068331
1590,70.98,28.07642103,454,418,393.0,1050.0,836.0,1015,617,235,704.0,485,746,28.0,34.5,0.544654088,0.796190476,1.214114833
1598,59.64,23.35522657,426,364,369.0,983.0,740.0,980,550,225,707.0,481,740,26.0,24.5,0.537546934,0.752797558,1.324324324
1674,54.88,19.58408094,392,352,357.0,936.0,612.0,831,568,232,774.0,519,755,22.0,13.0,0.521505376,0.653846154,1.357843137
1685,58.73,20.6852222,383,353,369.0,994.0,674.0,853,579,240,797.0,523,760,11.0,8.5,0.512759644,0.67806841,1.265578635
1604,51.02,19.8304115,392,333,334.0,917.0,715.0,854,537,234,752.0,493,715,14.5,13.5,0.532418953,0.779716467,1.194405594
1579,76.87,30.83135565,457,402,439.0,1139.0,794.0,989,678,243,681.0,482,753,33.5,40.0,0.531348955,0.697102722,1.24559194
1695,68.48,23.83550439,438,398,411.0,1083.0,771.0,960,620,235,786.0,525,783,24.5,23.0,0.515634218,0.711911357,1.245136187
1609,62.81,24.26144732,415,368,413.0,1046.0,678.0,927,628,235,718.0,498,752,11.0,10.0,0.525792418,0.648183556,1.367256637
1701,61.0,21.08245625,424,374,345.0,969.0,832.0,931,508,240,810.0,525,789,14.0,15.0,0.50617284,0.858617131,1.118990385
1684,56.01,19.75065024,406,346,367.0,976.0,672.0,837,544,239,784.0,530,779,27.5,13.0,0.520783848,0.68852459,1.245535714
1620,64.17,24.45130316,413,380,389.0,1030.0,751.0,943,596,233,726.0,490,765,18.0,21.0,0.538888889,0.729126214,1.255659121
1657,66.21,24.11451719,410,381,410.0,1052.0,754.0,921,584,229,782.0,518,770,34.0,23.0,0.508147254,0.716730038,1.221485411
1817,82.54,25.00084053,446,419,413.0,1113.0,878.0,1038,629,249,853.0,574,843,24.0,17.0,0.504678041,0.78885894,1.182232346
1681,70.98,25.11889717,397,385,425.0,1120.0,754.0,919,663,244,753.0,508,760,23.0,15.0,0.533016062,0.673214286,1.218832891
1595,61.68,24.24504476,409,367,379.0,998.0,690.0,913,592,240,709.0,494,734,32.0,22.0,0.54169279,0.691382766,1.323188406
1770,114.29,36.4805771,491,478,412.0,1195.0,1166.0,1275,748,273,843.0,555,880,35.0,36.5,0.502259887,0.975732218,1.09348199
1604,63.27,24.59173139,436,375,386.0,1030.0,747.0,899,616,246,718.0,483,753,16.5,14.0,0.529925187,0.725242718,1.203480589
1628,56.46,21.30257351,407,363,376.0,987.0,756.0,950,544,239,728.0,499,748,14.0,14.0,0.528255528,0.765957447,1.256613757
1612,59.41,22.86280317,426,376,375.0,1005.0,764.0,916,587,229,741.0,494,715,18.0,16.0,0.529776675,0.760199005,1.19895288
1620,53.74,20.47706142,399,359,352.0,918.0,647.0,869,513,231,726.0,488,740,16.0,11.5,0.539506173,0.704793028,1.343122102
1589,72.79,28.82862474,422,409,363.0,1096.0,950.0,1080,574,248,638.0,473,741,23.5,34.5,0.540591567,0.866788321,1.136842105
1613,64.85,24.92534887,426,374,398.0,1028.0,765.0,937,617,231,713.0,491,730,15.0,21.0,0.536887787,0.744163424,1.224836601
1739,99.55,32.91865636,501,484,441.0,1201.0,1060.0,1220,659,268,752.0,530,806,25.5,42.0,0.540540541,0.882597835,1.150943396
1691,68.48,23.94840183,427,379,377.0,1020.0,780.0,1034,559,254,782.0,528,805,15.0,9.5,0.519810763,0.764705882,1.325641026
1685,63.04,22.20324208,411,347,408.0,1063.0,674.0,921,599,245,768.0,510,757,20.0,10.0,0.538278932,0.634054563,1.366468843
1634,65.53,24.54347562,412,336,436.0,1067.0,771.0,922,612,243,769.0,522,771,24.0,14.5,0.515911873,0.722586692,1.195849546
1680,95.69,33.90376984,493,456,427.0,1155.0,954.0,1155,704,263,762.0,534,799,35.0,43.0,0.523809524,0.825974026,1.210691824
1720,72.56,24.52677123,430,382,398.0,1041.0,760.0,1019,601,229,776.0,528,782,22.0,15.0,0.531395349,0.730067243,1.340789474
1744,65.31,21.47270327,422,382,382.0,997.0,746.0,945,562,229,804.0,535,795,24.5,27.0,0.521215596,0.748244734,1.266756032
1739,61.68,20.39600929,430,374,351.0,941.0,739.0,925,538,266,805.0,542,811,15.0,7.0,0.523289247,0.78533475,1.251691475
1521,47.17,20.38954095,391,363,347.0,899.0,662.0,851,486,228,701.0,464,709,15.5,16.0,0.521367521,0.736373749,1.285498489
1719,87.07,29.46570192,477,414,434.0,1130.0,894.0,1172,657,252,787.0,537,825,29.0,33.0,0.520069808,0.791150442,1.310961969
1608,58.05,22.45071285,400,353,405.0,1034.0,814.0,841,621,230,724.0,484,752,24.0,14.5,0.531716418,0.787234043,1.033169533
1598,55.1,21.57734715,419,344,371.0,1002.0,779.0,898,542,219,697.0,478,732,22.5,11.5,0.538798498,0.77744511,1.152759949
1560,52.83,21.70857988,423,359,361.0,943.0,674.0,834,549,222,694.0,462,722,24.0,26.0,0.538461538,0.714740191,1.237388724
1586,60.54,24.06778098,409,375,395.0,1002.0,749.0,920,576,235,730.0,496,741,22.0,14.5,0.518915511,0.74750499,1.228304406
1709,87.98,30.1231117,459,388,493.0,1251.0,786.0,1010,743,261,754.0,517,801,37.5,27.0,0.531889994,0.628297362,1.284987277
1721,144.9,48.92227503,556,514,592.0,1545.0,1163.0,1365,950,281,755.0,533,811,46.0,45.5,0.546775131,0.752750809,1.173688736
1592,97.28,38.38286912,470,450,448.0,1291.0,1099.0,1206,680,250,672.0,477,750,45.0,53.5,0.528266332,0.851278079,1.097361237
1669,69.16,24.82803285,439,379,407.0,1066.0,833.0,936,638,254,774.0,519,819,19.5,15.0,0.524266028,0.781425891,1.12364946
1616,54.65,20.92702309,401,356,348.0,947.0,635.0,815,542,217,707.0,483,749,18.0,12.5,0.550123762,0.670538543,1.283464567
1689,80.05,28.0609285,458,386,435.0,1121.0,861.0,999,661,264,787.0,535,776,41.5,24.5,0.518058022,0.768064228,1.160278746
1779,65.99,20.8509685,432,381,414.0,1052.0,726.0,868,599,232,818.0,544,820,19.5,12.0,0.517144463,0.690114068,1.195592287
1524,92.06,39.63702372,488,460,455.0,1282.0,1075.0,1154,669,257,635.0,449,751,44.5,39.5,0.549212598,0.838533541,1.073488372
1552,51.47,21.3683375,395,332,379.0,972.0,677.0,868,543,231,685.0,471,713,18.5,10.5,0.532860825,0.696502058,1.282127031
1633,61.68,23.12980629,428,396,352.0,948.0,790.0,977,549,239,744.0,492,779,12.5,10.0,0.532761788,0.833333333,1.236708861
1551,66.67,27.71448798,431,408,419.0,1105.0,778.0,962,652,230,710.0,485,754,19.5,23.5,0.520309478,0.704072398,1.236503856
1664,55.33,19.98269346,413,352,361.0,966.0,696.0,864,537,240,777.0,517,749,14.0,12.5,0.524639423,0.720496894,1.24137931
1726,58.5,19.63696126,384,369,364.0,953.0,801.0,882,539,242,809.0,534,765,14.0,13.5,0.522595597,0.840503673,1.101123596
1565,85.26,34.81101165,471,476,402.0,1205.0,1139.0,1240,588,252,699.0,471,765,10.5,43.0,0.520766773,0.945228216,1.088674276
1515,48.53,21.14389657,386,323,360.0,953.0,649.0,760,545,240,666.0,459,721,22.5,7.5,0.542574257,0.681007345,1.171032357
1653,51.25,18.75634285,404,341,348.0,937.0,724.0,815,533,232,759.0,508,763,10.5,6.0,0.528130672,0.772678762,1.125690608
1639,52.38,19.49878663,395,365,366.0,930.0,712.0,841,543,230,745.0,494,759,12.5,9.5,0.525930445,0.765591398,1.181179775
1700,65.99,22.83391003,441,391,370.0,991.0,781.0,950,562,246,766.0,519,825,18.5,15.5,0.526470588,0.788092836,1.216389245
1617,65.76,25.15021863,446,375,390.0,1026.0,755.0,952,595,234,692.0,470,718,29.5,17.0,0.553494125,0.735867446,1.260927152
1570,54.88,22.26459491,418,349,385.0,1011.0,668.0,916,589,212,694.0,471,744,22.5,16.5,0.542675159,0.660731949,1.371257485
1685,62.36,21.96374011,412,387,416.0,1051.0,717.0,886,592,261,766.0,522,811,21.5,10.5,0.516913947,0.682207422,1.235704324
1605,55.78,21.65351656,420,373,360.0,954.0,706.0,884,544,239,698.0,483,754,18.5,12.5,0.54517134,0.740041929,1.252124646
1540,75.28,31.74228369,460,410,419.0,1102.0,958.0,1090,638,235,653.0,464,735,30.5,39.0,0.546753247,0.869328494,1.137787056
1660,53.74,19.5021048,416,339,361.0,953.0,700.0,831,520,238,727.0,482,739,13.5,6.5,0.551807229,0.73452256,1.187142857
1758,67.57,21.86332333,408,363,424.0,1101.0,853.0,875,611,243,814.0,546,783,14.5,15.0,0.529010239,0.774750227,1.025791325
1677,54.88,19.51407534,412,326,358.0,951.0,679.0,823,506,245,783.0,509,776,15.5,9.0,0.529516995,0.713985279,1.212076583
1644,61.45,22.73621989,393,367,383.0,1005.0,734.0,887,548,250,752.0,505,731,23.0,12.5,0.524939173,0.730348259,1.208446866
1684,47.17,16.63342567,384,334,328.0,839.0,706.0,804,468,235,774.0,490,772,6.5,5.5,0.534441805,0.84147795,1.138810198
1724,64.4,21.66762668,440,369,374.0,1012.0,813.0,927,586,244,819.0,549,799,24.0,17.0,0.513921114,0.803359684,1.140221402
1536,77.78,32.96746148,478,445,396.0,1130.0,981.0,1111,612,230,658.0,460,740,30.0,30.5,0.535807292,0.868141593,1.132517839
1612,78.68,30.27849442,446,392,433.0,1109.0,856.0,999,690,240,716.0,488,778,20.5,28.0,0.53101737,0.771866546,1.167056075
1629,68.71,25.89272626,418,382,406.0,1051.0,747.0,900,625,233,742.0,498,745,22.5,13.5,0.536525476,0.710751665,1.204819277
1635,58.96,22.05575662,408,356,380.0,998.0,701.0,865,553,233,737.0,490,752,23.5,17.0,0.535779817,0.70240481,1.233951498
1633,63.95,23.98104916,440,394,359.0,953.0,754.0,1019,545,235,755.0,502,798,19.0,28.0,0.516840171,0.791185729,1.351458886
1634,68.48,25.64836274,432,394,397.0,1064.0,763.0,957,610,252,766.0,528,773,12.0,24.0,0.525091799,0.717105263,1.254259502
1690,62.13,21.75344001,460,412,436.0,1131.0,877.0,1012,642,242,759.0,503,793,36.0,36.5,0.53964497,0.775419982,1.153933865
1550,55.56,23.12591051,400,354,375.0,952.0,731.0,877,489,241,722.0,492,759,9.5,7.5,0.514193548,0.767857143,1.199726402
1507,57.6,25.36272885,406,364,391.0,1008.0,704.0,899,579,214,694.0,477,731,30.0,24.5,0.519575315,0.698412698,1.276988636
1630,70.07,26.37284053,405,376,449.0,1139.0,672.0,902,668,242,704.0,494,732,23.0,16.0,0.553374233,0.58999122,1.342261905
1570,89.12,36.15562497,478,475,479.0,1264.0,1047.0,1179,684,234,735.0,504,752,35.5,35.0,0.515923567,0.828322785,1.126074499
1534,55.1,23.41536218,402,346,354.0,936.0,712.0,911,532,235,706.0,466,712,25.0,10.5,0.522164276,0.760683761,1.279494382
1718,99.09,33.57248662,497,455,459.0,1258.0,923.0,1194,728,260,809.0,540,839,36.0,44.5,0.520954598,0.733704293,1.293607801
1750,68.48,22.36081633,444,375,408.0,1062.0,804.0,926,599,245,805.0,539,806,24.0,13.0,0.526285714,0.757062147,1.151741294
1564,54.65,22.3417233,395,368,354.0,968.0,762.0,845,545,235,710.0,481,710,18.0,11.0,0.52685422,0.787190083,1.108923885
1701,94.33,32.6017721,512,470,416.0,1202.0,1013.0,1167,655,250,806.0,546,836,42.0,27.0,0.495002939,0.842762063,1.152023692
1598,67.8,26.55071029,423,425,425.0,1090.0,879.0,1017,609,241,714.0,485,759,23.5,20.0,0.528785982,0.806422018,1.156996587
1774,72.56,23.05632276,430,380,391.0,1031.0,800.0,969,600,239,832.0,550,829,26.5,22.5,0.515219842,0.775945684,1.21125
1656,70.52,25.71530257,437,396,397.0,1054.0,820.0,1042,586,233,760.0,510,777,17.0,36.5,0.518719807,0.777988615,1.270731707
1648,57.14,21.03903525,391,555,380.0,980.0,706.0,894,535,225,765.0,505,770,27.0,30.5,0.521237864,0.720408163,1.266288952
1673,54.88,19.60749987,411,349,363.0,973.0,735.0,853,546,225,768.0,500,740,14.5,9.0,0.534967125,0.755395683,1.160544218
1714,55.1,18.75555689,411,335,375.0,989.0,673.0,835,543,234,802.0,522,809,17.5,11.0,0.522170362,0.680485339,1.240713224
1669,114.06,40.94686851,516,463,504.0,1388.0,1154.0,1217,765,261,733.0,510,800,45.0,46.5,0.542240863,0.831412104,1.054592721
1740,67.8,22.39397543,452,363,366.0,1025.0,779.0,916,582,245,756.0,545,815,14.5,10.5,0.523563218,0.76,1.175866496
1689,60.77,21.30246877,419,356,374.0,988.0,712.0,917,548,230,761.0,511,785,23.5,13.0,0.532267614,0.720647773,1.287921348
1774,89.12,28.31835011,472,423,425.0,1105.0,911.0,1060,662,258,824.0,547,822,38.5,41.0,0.51578354,0.824434389,1.163556531
1675,68.03,24.24771664,425,375,416.0,1073.0,761.0,919,603,236,787.0,533,774,31.0,17.5,0.514626866,0.709226468,1.207621551
1635,71.88,26.88887018,445,380,400.0,1049.0,854.0,1039,597,239,778.0,510,787,26.0,26.5,0.520489297,0.814108675,1.216627635
1637,77.1,28.77113662,438,404,460.0,1135.0,824.0,1028,668,246,709.0,489,769,26.5,20.0,0.537568723,0.725991189,1.247572816
1553,50.11,20.77693549,389,355,336.0,880.0,614.0,858,500,224,721.0,570,708,13.5,15.0,0.528010303,0.697727273,1.397394137
1752,101.81,33.16822522,484,455,487.0,1259.0,1015.0,1176,741,267,762.0,531,825,35.5,30.0,0.538812785,0.806195393,1.15862069
1583,52.61,20.99454525,393,331,370.0,934.0,681.0,904,523,232,730.0,478,741,16.0,12.5,0.514213519,0.729122056,1.327459618
1617,90.02,34.42856875,493,452,434.0,1178.0,944.0,1170,709,248,730.0,496,795,52.0,51.0,0.521335807,0.801358234,1.23940678
1556,78.68,32.49714184,460,395,431.0,1161.0,849.0,1074,705,239,716.0,489,776,45.0,39.0,0.530205656,0.73126615,1.265017668
1624,61.22,23.21246572,415,374,382.0,999.0,731.0,908,591,233,727.0,491,742,26.0,15.5,0.528940887,0.731731732,1.242134063
1659,78.68,28.58719731,448,399,470.0,1184.0,872.0,1006,648,248,752.0,517,783,38.5,33.5,0.526823388,0.736486486,1.153669725
1642,87.3,32.37933598,464,425,448.0,1172.0,1039.0,1080,674,241,730.0,506,769,38.0,31.5,0.52679659,0.886518771,1.03946102
1711,82.77,28.2730679,431,392,477.0,1198.0,807.0,1000,669,248,796.0,533,803,35.0,25.5,0.52893045,0.673622705,1.239157373
1660,59.18,21.47626651,399,377,369.0,968.0,741.0,913,571,243,797.0,520,768,14.0,12.5,0.513855422,0.765495868,1.232118758
1578,72.56,29.13957923,438,416,402.0,1052.0,880.0,995,648,248,728.0,502,772,27.0,21.0,0.522179975,0.836501901,1.130681818
1624,66.21,25.1044978,411,389,390.0,1024.0,774.0,955,587,227,727.0,484,754,29.0,24.0,0.534482759,0.755859375,1.233850129
1590,53.97,21.34804794,386,366,383.0,964.0,655.0,822,544,234,730.0,489,741,11.0,6.5,0.536477987,0.679460581,1.254961832
1625,55.33,20.95337278,407,341,380.0,984.0,680.0,832,567,233,746.0,494,776,16.0,10.0,0.528,0.691056911,1.223529412
1685,61.68,21.72423813,434,368,386.0,1041.0,735.0,884,585,236,788.0,526,809,23.5,13.5,0.516320475,0.706051873,1.202721088
1611,57.82,22.27855437,412,372,353.0,959.0,724.0,916,520,224,745.0,489,752,23.5,22.5,0.525760397,0.754953076,1.26519337
1619,60.32,23.01270315,424,361,373.0,982.0,719.0,884,578,236,743.0,491,753,31.0,25.0,0.536751081,0.732179226,1.229485396
1729,146.49,49.00247237,532,529,567.0,1527.0,1191.0,1322,911,294,786.0,545,851,51.0,51.0,0.526894158,0.779960707,1.109991604
1574,52.61,21.23532175,397,339,356.0,942.0,706.0,832,507,221,703.0,477,720,24.5,12.0,0.527318933,0.749469214,1.178470255
1610,55.1,21.25689595,413,349,355.0,952.0,662.0,873,527,229,732.0,503,770,21.5,13.0,0.531677019,0.695378151,1.318731118
1557,44.22,18.24070052,383,303,342.0,881.0,574.0,758,474,221,692.0,470,725,12.0,6.0,0.549132948,0.65153235,1.320557491
1630,44.22,16.64345666,374,321,344.0,868.0,603.0,784,482,219,766.0,495,754,12.0,8.0,0.523312883,0.694700461,1.300165837
1770,70.29,22.43608159,425,404,392.0,1028.0,768.0,935,586,246,837.0,551,832,26.0,20.0,0.512429379,0.747081712,1.217447917
1734,58.73,19.53267907,389,347,406.0,999.0,718.0,865,570,240,810.0,529,801,21.0,14.0,0.525374856,0.718718719,1.204735376
1578,56.69,22.76630025,400,351,375.0,955.0,714.0,867,561,232,705.0,477,713,24.5,14.5,0.538022814,0.747643979,1.214285714
1692,66.67,23.28786837,425,385,410.0,1023.0,811.0,904,592,234,766.0,500,779,28.0,23.0,0.530732861,0.792766373,1.114673243
1604,68.25,26.52735369,421,375,415.0,1091.0,784.0,938,646,247,726.0,500,774,26.0,11.0,0.518703242,0.718606783,1.196428571
1695,64.17,22.33534341,443,368,365.0,986.0,765.0,882,583,241,781.0,510,785,16.5,13.0,0.527433628,0.775862069,1.152941176
1756,63.72,20.66458767,418,375,381.0,982.0,711.0,874,572,235,813.0,550,796,18.0,11.0,0.525626424,0.724032587,1.229254571
1612,66.89,25.74133823,437,379,416.0,1038.0,751.0,969,578,241,759.0,510,794,26.5,20.0,0.509925558,0.723506744,1.290279627
1586,63.95,25.42343233,416,358,375.0,1000.0,784.0,969,575,238,738.0,499,763,28.0,16.0,0.513240858,0.784,1.235969388
1665,59.18,21.3474736,418,376,347.0,924.0,683.0,940,509,263,795.0,526,811,17.0,19.0,0.513513514,0.739177489,1.376281113
1585,46.03,18.32240345,389,341,356.0,943.0,716.0,785,513,223,730.0,495,725,20.0,9.0,0.524921136,0.759278897,1.096368715
1726,73.02,24.51095575,448,388,426.0,1095.0,754.0,892,603,257,764.0,529,818,34.5,19.0,0.545191194,0.688584475,1.183023873
1615,82.09,31.47351168,452,398,455.0,1154.0,817.0,966,717,252,753.0,513,780,41.0,18.0,0.523219814,0.70797227,1.182374541
1686,80.05,28.1608783,433,410,429.0,1149.0,949.0,1070,629,255,770.0,531,815,32.5,30.0,0.511269276,0.825935596,1.127502634
1643,71.2,26.37575298,416,391,454.0,1146.0,835.0,984,636,237,742.0,509,783,27.0,24.0,0.521606817,0.728621291,1.178443114
1508,56.01,24.62991367,413,371,360.0,949.0,802.0,970,535,227,667.0,466,710,25.5,29.0,0.531830239,0.845100105,1.209476309
1691,61.45,21.48991373,418,379,396.0,991.0,704.0,862,597,243,775.0,512,782,24.0,15.5,0.528681254,0.710393542,1.224431818
1753,61.68,20.07153249,412,373,375.0,972.0,671.0,844,555,242,812.0,539,842,20.5,16.5,0.522532801,0.690329218,1.257824143
1677,75.28,26.76784971,429,401,421.0,1076.0,861.0,1062,604,256,781.0,526,805,25.0,24.0,0.51639833,0.800185874,1.233449477
1629,79.82,30.07942672,433,427,426.0,1173.0,848.0,1038,677,246,730.0,504,774,29.0,21.0,0.529158993,0.722932651,1.224056604
1248,59.86,38.43328813,407,343,379.0,991.0,670.0,870,582,250,744.0,505,756,12.0,10.0,0.721955128,0.676084763,1.298507463
1539,62.13,26.23155969,405,385,401.0,1044.0,745.0,907,592,230,686.0,475,721,41.0,31.0,0.541910331,0.713601533,1.217449664
1763,61.45,19.77048224,420,377,375.0,979.0,788.0,861,566,255,813.0,534,800,20.0,9.0,0.536018151,0.804902962,1.092639594
1709,61.68,21.11836246,401,355,400.0,1027.0,702.0,849,598,252,794.0,538,799,19.0,12.0,0.533645407,0.683544304,1.209401709
1604,60.54,23.53063725,394,327,416.0,1037.0,693.0,822,586,243,742.0,493,725,28.5,12.5,0.534289277,0.668273867,1.186147186
1644,83.67,30.9575186,459,428,438.0,1154.0,892.0,1052,702,254,718.0,498,764,37.5,37.0,0.5486618,0.772963605,1.179372197
1501,71.88,31.90411367,433,406,403.0,1136.0,893.0,1142,589,234,673.0,480,722,26.0,27.0,0.528314457,0.786091549,1.278835386
1692,57.37,20.03937316,418,343,378.0,977.0,740.0,876,550,231,781.0,518,784,24.5,7.5,0.518321513,0.757420676,1.183783784
1635,50.2,18.77881585,404,350,353.0,920.0,743.0,843,530,225,784.0,510,762,21.0,12.0,0.517431193,0.807608696,1.134589502
1626,62.13,23.49958924,426,376,380.0,1008.0,720.0,869,559,237,724.0,482,752,24.5,13.0,0.549200492,0.714285714,1.206944444
1650,57.82,21.23783287,395,371,368.0,968.0,751.0,929,557,224,781.0,506,766,28.0,14.0,0.513939394,0.775826446,1.23701731
1662,129.71,46.95819776,514,549,513.0,1448.0,1241.0,1374,844,274,750.0,540,847,52.5,56.0,0.509025271,0.857044199,1.107171636
1725,87.98,29.56689771,438,434,469.0,1189.0,939.0,1086,687,260,824.0,543,825,34.0,31.5,0.506666667,0.789739277,1.156549521
1609,56.92,21.98633309,395,354,390.0,985.0,692.0,900,567,233,759.0,509,768,19.0,13.5,0.518955873,0.702538071,1.300578035
1586,82.09,32.63502049,452,422,436.0,1157.0,912.0,1131,665,243,726.0,489,741,36.5,37.0,0.525851198,0.788245462,1.240131579
1774,71.66,22.77034301,462,389,404.0,1098.0,740.0,928,608,248,796.0,550,855,22.0,13.5,0.537204059,0.673952641,1.254054054
1550,51.47,21.42351717,393,348,365.0,972.0,670.0,839,518,222,710.0,471,737,22.0,11.5,0.521290323,0.689300412,1.252238806
1713,63.72,21.71506038,413,401,357.0,966.0,720.0,920,531,247,798.0,518,817,24.5,13.5,0.0,0.745341615,1.277777778
1704,63.72,21.94505059,399,370,402.0,1032.0,700.0,848,598,251,785.0,512,779,16.0,7.0,0.534624413,0.678294574,1.211428571
1742,64.85,21.37045058,417,388,390.0,1015.0,732.0,871,594,246,859.0,550,839,21.0,9.0,0.5,0.721182266,1.18989071
1665,56.46,20.36631226,397,348,343.0,925.0,664.0,879,529,250,758.0,497,764,13.0,7.5,0.535135135,0.717837838,1.323795181
1706,104.76,35.99460699,485,501,472.0,1263.0,1024.0,1185,750,252,755.0,537,811,44.5,49.0,0.515240328,0.810768013,1.157226563
